glycan,binding,rfu
Fuca1-2(6S)Galb1-4(6S)Glcb-Sp0,0,1.8796249999999992
Neu5Aca2-3Galb1-3GalNAca-Sp8,0,4.22125
Neu5Aca2-3Galb1-3GalNAca-Sp14,0,19.781975000000006
GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,0,-0.3408249999999988
GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,0,-2.0228249999999903
Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,1,1998.147375
GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,0,-11.40625
Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,12.9096
GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp0,0,-2.671025
GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp8,0,4.769875000000001
Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,0,9.118075
Neu5Aca2-6(Neu5Aca2-3)GalNAca-Sp8,0,-12.737324999999998
Neu5Aca2-3GalNAca-Sp8,0,-5.7479999999999976
Neu5Aca2-3GalNAcb1-4GlcNAcb-Sp0,0,-4.686275000000002
Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp8,0,9.783450000000002
Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,-3.2741000000000007
Neu5Aca2-3Galb1-3(6S)GalNAca-Sp8,0,-4.301350000000003
Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,0,11.746275
Neu5Aca2-3Galb-Sp8,0,5.089175000000001
Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,-2.927199999999996
Fuca1-2(6S)Galb1-4Glcb-Sp0,0,9.450925000000003
Neu5Aca2-3Galb1-3GlcNAcb-Sp0,0,19.302275
Neu5Aca2-3Galb1-3GlcNAcb-Sp8,0,3.237774999999996
Neu5Aca2-3Galb1-4(6S)GlcNAcb-Sp8,1,1694.5622499999995
Neu5Aca2-3Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,0,-1.8503500000000024
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,-3.7098999999999975
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,-5.972900000000001
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,0,-1.0885999999999996
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4GlcNAcb-Sp8,0,12.14005
Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,1,4391.5852
Neu5Aca2-3Galb1-4GlcNAcb-Sp8,1,1855.687775
Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,1,3394.939375000001
Fuca1-2Galb1-4(6S)Glcb-Sp0,0,5.242950000000004
Neu5Aca2-3Galb1-4Glcb-Sp0,1,2519.224975
Neu5Aca2-3Galb1-4Glcb-Sp8,0,1.963274999999996
Neu5Aca2-6GalNAca-Sp8,0,-0.670700000000001
Neu5Aca2-6GalNAcb1-4GlcNAcb-Sp0,0,-2.5655499999999964
Neu5Aca2-6Galb1-4(6S)GlcNAcb-Sp8,0,4.812674999999999
Neu5Aca2-6Galb1-4GlcNAcb-Sp0,0,1.673799999999999
Neu5Aca2-6Galb1-4GlcNAcb-Sp8,0,12.586975
Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,11.45035
Neu5Aca2-6Galb1-4Glcb-Sp0,1,458.29855
Neu5Aca2-6Galb-Sp8,0,3.0464500000000068
Neu5Aca2-8Neu5Aca-Sp8,0,0.720225000000001
Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,1,3006.926125
Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,0,-0.7180750000000007
Neu5Acb2-6GalNAca-Sp8,0,-2.421524999999999
Neu5Acb2-6Galb1-4GlcNAcb-Sp8,0,-9.718675000000003
Neu5Gca2-3Galb1-3GlcNAcb-Sp0,0,10.277849999999997
Neu5Gca2-3Galb1-4GlcNAcb-Sp0,1,2796.935675
Neu5Gca2-3Galb1-4Glcb-Sp0,1,370.30412500000006
Neu5Gca2-6GalNAca-Sp0,0,-6.584500000000002
Neu5Gca2-6Galb1-4GlcNAcb-Sp0,0,17.59995
Neu5Gca-Sp8,0,15.960199999999995
Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,24.221300000000006
Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp0,0,-6.050649999999997
Galb1-4(Fuca1-3)(6S)Glcb-Sp0,0,13.382875
Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,0,12.464774999999996
4S(3S)Galb1-4GlcNAcb-Sp0,0,-8.903649999999997
(6P)Glcb-Sp10,0,22.144174999999994
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3)GalNAca-Sp14,1,215.53539999999995
Galb1-3Galb1-4GlcNAcb-Sp8,0,15.421949999999995
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,-9.141475
GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,0,5.533825000000002
Galb1-4GlcNAcb1-6Galb1-4GlcNAcb-Sp0,0,1.4177749999999991
GalNAcb1-3Galb-Sp8,0,-1.6739999999999997
GlcAb1-3GlcNAcb-Sp8,0,9.354824999999998
GlcNAcb1-4GlcNAcb-Sp10,0,2.9712750000000017
MurNAcb1-4GlcNAcb-Sp10,0,-3.8050499999999983
Mana1-6Manb-Sp10,0,9.503
Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,0,14.546325
Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,5.873275000000002
GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,12.889925000000005
Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,0,6.029925000000002
Neu5Gcb2-6Galb1-4GlcNAc-Sp8,0,12.3196
Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,6167.54135
Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,2633.7862250000007
