glycan,binding,rfu
Fuca1-2(6S)Galb1-4GlcNAcb-Sp0,0,21.49925
Fuca1-2Galb1-4(6S)GlcNAcb-Sp8,0,22.86297499999999
Fuca1-2(6S)Galb1-4(6S)Glcb-Sp0,0,20.073025
Neu5Aca2-3Galb1-3GalNAca-Sp8,0,22.653225
Neu5Aca2-3Galb1-3GalNAca-Sp14,0,5.6186250000000015
GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,0,17.669925
GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,0,24.129975
Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,0,11.39275
Neu5Aca2-8Neu5Aca2-8Neu5Aca-Sp8,0,19.673724999999987
Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,11.872925
GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp0,0,15.6126
GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,0,13.692600000000004
Neu5Aca2-6(Neu5Aca2-3)GalNAca-Sp8,0,19.238650000000003
Neu5Aca2-3GalNAca-Sp8,0,15.79445
Neu5Aca2-3GalNAcb1-4GlcNAcb-Sp0,0,23.94725
Neu5Aca2-3Galb1-3(6S)GlcNAc-Sp8,0,18.180425
Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,15.994175000000006
Neu5Aca2-3Galb1-3(6S)GalNAca-Sp8,0,17.474624999999996
Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp8,0,4.859550000000001
Neu5Aca2-3Galb-Sp8,0,25.945725000000003
Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,0,14.41305
Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,7.14875
Fuca1-2(6S)Galb1-4Glcb-Sp0,0,30.621500000000005
Neu5Aca2-3Galb1-3GlcNAcb-Sp0,0,21.154175
Neu5Aca2-3Galb1-3GlcNAcb-Sp8,0,16.410775
Neu5Aca2-3Galb1-4(6S)GlcNAcb-Sp8,0,18.065825000000004
Neu5Aca2-3Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,0,29.51277500000001
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,15.810774999999996
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,14.0703
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,0,9.405350000000002
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,0,23.385749999999994
Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4GlcNAcb-Sp8,0,44.7167
Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,9.267325
Neu5Aca2-3Galb1-4GlcNAcb-Sp0,0,21.79035
Neu5Aca2-3Galb1-4GlcNAcb-Sp8,0,28.950175
Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,14.764949999999995
Neu5Aca2-3Galb1-4Glcb-Sp8,0,10.996125
Neu5Aca2-6GalNAca-Sp8,0,23.843824999999995
Neu5Aca2-6GalNAcb1-4GlcNAcb-Sp0,0,8.731774999999997
Neu5Aca2-6Galb1-4(6S)GlcNAcb-Sp8,0,44.95422500000001
Neu5Aca2-6Galb1-4GlcNAcb-Sp8,0,29.48880000000001
Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,27.104199999999995
Neu5Aca2-6Galb1-4Glcb-Sp0,0,38.05067499999999
Neu5Aca2-6Galb1-4Glcb-Sp8,0,26.563399999999994
Neu5Aca2-6Galb-Sp8,0,31.67777500000001
Neu5Aca2-8Neu5Aca-Sp8,0,30.228200000000008
Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,0,5.474124999999999
Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,1,586.0489
Neu5Acb2-6GalNAca-Sp8,0,21.1801
Neu5Gca2-3Galb1-3GlcNAcb-Sp0,0,14.719124999999998
Neu5Gca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,37.00025
Neu5Gca2-3Galb1-4GlcNAcb-Sp0,0,43.74302499999999
Neu5Gca2-3Galb1-4Glcb-Sp0,0,30.4688
Neu5Gca2-6GalNAca-Sp0,0,37.51195
Neu5Gca2-6Galb1-4GlcNAcb-Sp0,0,38.84090000000001
Neu5Aca2-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,0,32.1821
Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,47.63970000000001
Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp0,0,39.4937
Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,1,7775.328150000001
Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,31.455125
Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,26.200149999999994
4S(3S)Galb1-4GlcNAcb-Sp0,0,7.302399999999999
(6S)Galb1-4(6S)GlcNAcb-Sp0,0,38.926575
Galb1-3Galb1-4GlcNAcb-Sp8,0,16.142475
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,12.607475
GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,0,21.08235
Galb1-4GlcNAca1-6Galb1-4GlcNAcb-Sp0,0,68.64035
GalNAcb1-3Galb-Sp8,0,31.846949999999996
GlcAb1-3GlcNAcb-Sp8,0,14.317
GlcNAcb1-3Man-Sp10,0,25.657825000000006
GlcNAcb1-4GlcNAcb-Sp10,0,25.94
GlcNAcb1-4GlcNAcb-Sp12,0,31.25305
Mana1-6Manb-Sp10,0,4.808424999999999
Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,0,41.1753
Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,1,6833.1462999999985
Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,0,15.968225
Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,9.72045
Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,30.563949999999984
GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,14.939175000000004
Neu5Aca2-8Neu5Acb-Sp17,0,34.307525
Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,0,19.081574999999987
Neu5Gcb2-6Galb1-4GlcNAc-Sp8,0,18.73735
Galb1-3GlcNAcb1-2Mana1-6(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,0,58.29415
Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,5.00755
Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,10.052625
Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,1,1409.403425
"Neu5,9Ac2a2-3Galb1-3GlcNAcb-Sp0",0,13.130800000000004
Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,0,23.718525
Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,1,692.2565
Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,19.7471
Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,0,20.789800000000003
GalNAcb1-3Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,0,21.197725
GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,54.064425
GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,48.7315
GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,41.86759999999999
GlcNAca1-4Galb1-4GlcNAcb-Sp0,0,66.553075
